Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
793,0,-13.1878,29.5701,-434.073,84966.5,-10646.8,-4470.06,-24.5282,-195.743,0
794,0,-14.2801,26.6097,-388.665,76002.9,-9875.04,-4237,-25.4094,-195.548,0
795,0,-12.1126,24.6275,-329.488,64109.7,-8456.93,-3600.02,-25.6676,-194.57,0
796,0,-6.37895,22.1113,-259.498,50086,-6779.42,-2539.86,-26.1273,-193.004,0
797,0,-2.83867,18.4755,-190.66,36322.1,-5432.18,-1563.44,-28.5068,-190.491,0
798,0,0.144976,15.1533,-132.027,24681.1,-3748.62,-1144.97,-28.3917,-186.912,0
799,0,3.69077,11.0945,-84.0122,15149,-2300.37,-129.814,-27.3709,-180.251,0
800,0,5.00401,6.92653,-47.405,8176.05,-1296.94,79.2899,-27.3588,-172.364,0
801,0,0,0,0,0,0,0,0,0,0
802,0,0,0,0,0,0,0,0,0,0
803,0,0,0,0,0,0,0,0,0,0
804,0,0,0,0,0,0,0,0,0,0
805,0,0,0,0,0,0,0,0,0,0
806,0,0,0,0,0,0,0,0,0,0
807,0,0,0,0,0,0,0,0,0,0
808,0,0,0,0,0,0,0,0,0,0
809,0,0,0,0,0,0,0,0,0,0
810,0,0,0,0,0,0,0,0,0,0
811,0,0,0,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0,0,0,0
814,0,0,0,0,0,0,0,0,0,0
815,0,0,0,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0,0,0,0
818,0,0,0,0,0,0,0,0,0,0
819,0,0,0,0,0,0,0,0,0,0
820,0,0,0,0,0,0,0,0,0,0
821,0,0,0,0,0,0,0,0,0,0
822,0,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0
824,0,0,0,0,0,0,0,0,0,0
825,0,0,0,0,0,0,0,0,0,0
826,0,0,0,0,0,0,0,0,0,0
827,0,0,0,0,0,0,0,0,0,0
828,0,0,0,0,0,0,0,0,0,0
829,0,0,0,0,0,0,0,0,0,0
830,0,0,0,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0,0,0
832,0,0,0,0,0,0,0,0,0,0
833,0,0,0,0,0,0,0,0,0,0
834,0,0,0,0,0,0,0,0,0,0
835,0,0,0,0,0,0,0,0,0,0
836,0,0,0,0,0,0,0,0,0,0
837,0,0,0,0,0,0,0,0,0,0
838,0,0,0,0,0,0,0,0,0,0
839,0,0,0,0,0,0,0,0,0,0
840,0,0,0,0,0,0,0,0,0,0
841,0,0,0,0,0,0,0,0,0,0
842,0,0,0,0,0,0,0,0,0,0
843,0,0,0,0,0,0,0,0,0,0
844,0,0,0,0,0,0,0,0,0,0
845,0,0,0,0,0,0,0,0,0,0
846,0,0,0,0,0,0,0,0,0,0
847,0,0,0,0,0,0,0,0,0,0
848,0,0,0,0,0,0,0,0,0,0
849,0,0,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,0,0,0
851,0,-0.700381,2.24408,-25.4237,4596.74,-916.789,-340.347,-35.2466,-176.725,0
852,0,-4.23196,4.61183,-40.6565,7635.61,-1479.51,-829.686,-36.3877,-187.75,0
853,0,-8.21482,5.25292,-64.1904,12595.1,-2275.22,-2041.74,-35.4528,-196.145,0
854,0,-5.87448,5.05691,-100.694,20051.9,-2288.21,-1633.25,-22.8296,-199.114,0
855,0,-3.77907,12.1378,-151.781,30497,-477.87,-763.113,-3.29796,-200.914,0
856,0,-1.9857,15.2441,-197.779,39668.2,1663.38,-289.519,8.35047,-200.571,0
857,0,-1.00439,17.5543,-234.987,46894.4,2410.36,-296.502,10.2514,-199.565,0
858,0,-1.93981,23.1647,-278.119,55363.1,3502.37,-660.63,12.5848,-199.064,0
859,0,-0.95563,29.5575,-324.784,64108.3,4488.53,-27.575,13.8161,-197.393,0
860,0,-2.36575,33.7392,-370.325,73067.4,5119.45,-385.518,13.8243,-197.306,0
861,0,-3.03954,33.4564,-408.192,80810.8,5340.25,-309.659,13.0843,-197.971,0
862,0,-3.12049,30.6735,-439.24,87064.1,5450.58,-444.014,12.4102,-198.215,0
863,0,-2.94211,30.5082,-463.339,92008.5,5066.28,-726.35,10.9361,-198.577,0
864,0,-3.97461,30.3304,-478.199,94889.6,3993.21,-1261.24,8.35239,-198.432,0
865,0,-5.10575,28.5999,-485.883,96318.2,2469.16,-1698.24,5.08298,-198.234,0
866,0,-5.93965,26.1347,-485.239,96343.9,602.787,-2199.96,1.24209,-198.549,0
867,0,-7.56608,24.8143,-478.997,95287.8,-1250.85,-2556.45,-2.61261,-198.932,0
868,0,-9.21121,23.4224,-473.233,94186.8,-2669.34,-3001.52,-5.64152,-199.028,0
869,0,-9.70549,21.4096,-469.313,93546.5,-4041.44,-3288.07,-8.61197,-199.327,0
870,0,-9.94022,20.5362,-466.78,92921.5,-5258.53,-3477.97,-11.2659,-199.069,0
871,0,-10.3821,19.7401,-463.121,92296.5,-6318.65,-3320.94,-13.6441,-199.292,0
872,0,-11.2444,19.6959,-459.357,91644.8,-6961.87,-3338.81,-15.156,-199.507,0
873,0,-10.5259,19.2942,-456.095,91042.1,-7548.9,-3079.39,-16.5514,-199.612,0
874,0,-12.4663,17.4152,-456.915,91305.5,-8396.98,-3705.87,-18.3775,-199.83,0
875,0,-14.2615,15.8823,-456.846,91605.9,-9259.02,-4019.81,-20.2673,-200.518,0
876,0,-15.1847,15.7757,-455.868,91510.4,-9757.43,-4692.12,-21.4041,-200.739,0
877,0,-15.0042,15.6558,-453.025,90902.1,-9913.81,-4485.43,-21.8837,-200.656,0
878,0,-14.103,16.2599,-449.51,90380.1,-9693.71,-4334.52,-21.565,-201.064,0
879,0,-13.7564,16.4868,-448.812,90077.7,-9583.73,-4182.75,-21.3535,-200.702,0
880,0,-13.8751,15.9367,-446.74,89765.7,-9669.12,-4078.52,-21.6437,-200.935,0
881,0,-12.7499,16.4359,-443.854,89179,-9477.67,-3901.36,-21.353,-200.92,0
882,0,-11.8193,16.4426,-441.817,88726.2,-9499.78,-3722.78,-21.5017,-200.821,0
883,0,-12.4474,17.5893,-442.101,88848.1,-9505.25,-3867.57,-21.5002,-200.968,0
884,0,-13.8681,16.7112,-442.125,88775.4,-9600.06,-3693.02,-21.7135,-200.793,0
885,0,-12.4084,17.3983,-443.221,88902.9,-9508.81,-3740.81,-21.4539,-200.583,0
886,0,-13.2264,18.4608,-447.117,89686.5,-9549.17,-3748.85,-21.3572,-200.588,0
887,0,-13.4717,19.2152,-452.821,90746,-9632.59,-3730.23,-21.2724,-200.402,0
888,0,-15.0671,20.2247,-458.342,91857.9,-9724.66,-3430.44,-21.2171,-200.414,0
889,0,-14.5363,21.9003,-463.339,92963.5,-9355.13,-3436.87,-20.191,-200.638,0
890,0,-13.3003,22.5236,-469.449,94053.6,-8990.46,-3456.04,-19.1514,-200.349,0
891,0,-12.5234,22.2376,-474.372,94995,-9000.45,-3553.07,-18.9734,-200.254,0
892,0,-13.8447,24.0771,-474.941,95008.1,-9009.06,-3631.26,-18.9688,-200.042,0
893,0,-13.7549,25.5266,-470.404,94129.2,-9129.08,-3772.12,-19.407,-200.103,0
894,0,-14.4954,27.7787,-460.667,92002.4,-8978.3,-3819.97,-19.4898,-199.715,0
895,0,-14.5556,28.4454,-440.009,87880.4,-9095.8,-3553.09,-20.6733,-199.724,0
896,0,-15.8166,27.4401,-400.306,79860.9,-9130.49,-3745.51,-22.8144,-199.499,0
897,0,-14.969,26.0577,-346.404,68752.2,-8455.09,-3486.87,-24.4147,-198.47,0
898,0,-12.1032,25.1348,-284.175,55798,-7135.7,-3087.47,-25.1141,-196.338,0
899,0,-8.47704,22.0181,-218.915,42656.6,-5769.7,-1927.65,-26.3658,-194.843,0
900,0,-3.39196,18.7951,-158.07,30310.4,-4361.79,-1348.03,-27.6066,-191.721,0
901,0,0,0,0,0,0,0,0,0,0
902,0,0,0,0,0,0,0,0,0,0
903,0,0,0,0,0,0,0,0,0,0
904,0,0,0,0,0,0,0,0,0,0
905,0,0,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0,0,0
907,0,0,0,0,0,0,0,0,0,0
908,0,0,0,0,0,0,0,0,0,0
909,0,0,0,0,0,0,0,0,0,0
910,0,0,0,0,0,0,0,0,0,0
911,0,0,0,0,0,0,0,0,0,0
912,0,0,0,0,0,0,0,0,0,0
913,0,0,0,0,0,0,0,0,0,0
914,0,0,0,0,0,0,0,0,0,0
915,0,0,0,0,0,0,0,0,0,0
916,0,0,0,0,0,0,0,0,0,0
917,0,0,0,0,0,0,0,0,0,0
918,0,0,0,0,0,0,0,0,0,0
919,0,0,0,0,0,0,0,0,0,0
920,0,0,0,0,0,0,0,0,0,0
921,0,0,0,0,0,0,0,0,0,0
922,0,0,0,0,0,0,0,0,0,0
923,0,0,0,0,0,0,0,0,0,0
924,0,0,0,0,0,0,0,0,0,0
925,0,0,0,0,0,0,0,0,0,0
926,0,0,0,0,0,0,0,0,0,0
927,0,0,0,0,0,0,0,0,0,0
928,0,0,0,0,0,0,0,0,0,0
929,0,0,0,0,0,0,0,0,0,0
930,0,0,0,0,0,0,0,0,0,0
931,0,0,0,0,0,0,0,0,0,0
932,0,0,0,0,0,0,0,0,0,0
933,0,0,0,0,0,0,0,0,0,0
934,0,0,0,0,0,0,0,0,0,0
935,0,0,0,0,0,0,0,0,0,0
936,0,0,0,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0,0,0,0
938,0,0,0,0,0,0,0,0,0,0
939,0,0,0,0,0,0,0,0,0,0
940,0,0,0,0,0,0,0,0,0,0
941,0,0,0,0,0,0,0,0,0,0
942,0,0,0,0,0,0,0,0,0,0
943,0,0,0,0,0,0,0,0,0,0
944,0,0,0,0,0,0,0,0,0,0
945,0,0,0,0,0,0,0,0,0,0
946,0,0,0,0,0,0,0,0,0,0
947,0,0,0,0,0,0,0,0,0,0
948,0,0,0,0,0,0,0,0,0,0
949,0,0,0,0,0,0,0,0,0,0
950,0,0,0,0,0,0,0,0,0,0
951,0,-5.33563,1.35075,-23.3091,4284.01,-1162.06,-986.38,-48.2681,-177.943,0
952,0,-5.08745,-0.771028,-41.5925,7724.71,-2066.54,-1291.07,-49.6877,-185.697,0
953,0,-2.32749,-0.245049,-61.4182,11783.9,-2396.29,-151.266,-39.1254,-191.801,0
954,0,-1.06859,-0.0261669,-96.0597,18819.8,-2471.82,-873.765,-25.8835,-195.872,0
955,0,0.333169,8.90195,-153.721,30517.9,-1048.34,-237.187,-7.045,-198.497,0
956,0,2.9593,17.5514,-198.801,39469.9,-33.9022,781.622,-0.215608,-198.54,0
957,0,-0.987535,21.2564,-227.774,45325.3,-144.703,-19.5295,-0.632764,-198.991,0
958,0,-2.75644,20.4669,-259.558,51849.8,115.842,-632.198,0.441934,-199.759,0
959,0,-0.639488,20.7757,-301.09,60510.5,1190.8,-123.827,3.93929,-200.966,0
960,0,0.918728,21.2245,-337.187,68070.7,1808.42,145.985,5.35874,-201.876,0
961,0,-0.586577,24.4055,-364.641,73488.9,1678.76,-50.6214,4.60582,-201.538,0
962,0,-1.88441,26.3299,-389.498,78348.7,1401.05,-191.836,3.5991,-201.154,0
963,0,-3.06581,26.6286,-411.769,82780.2,1228.35,-409.032,2.98413,-201.036,0
964,0,-2.02032,24.6877,-434.831,87360.2,1335.15,-423.77,3.07032,-200.906,0
965,0,-1.17385,23.2133,-456.684,91696.5,1481.51,-425.34,3.24378,-200.788,0
966,0,-1.65836,22.3965,-475.427,95057.4,1280.81,-792.201,2.69474,-199.942,0
967,0,-2.01327,24.1959,-485.91,96686,833.741,-936.943,1.71651,-198.98,0
968,0,-3.40634,25.9862,-485.087,96070,-115.761,-1066.95,-0.2388,-198.047,0
969,0,-4.82786,25.5947,-479.565,94348,-1401.31,-1264.42,-2.92308,-196.736,0
970,0,-6.35764,24.8751,-471.946,92269.4,-2377.95,-1536.43,-5.03972,-195.508,0
971,0,-8.15211,25.1497,-464.304,90523.3,-3313.36,-1838.78,-7.13731,-194.965,0
972,0,-8.16005,23.7486,-458.34,88709.8,-4381,-2124.17,-9.55942,-193.545,0
973,0,-8.2167,23.352,-453.25,87395.5,-4983.08,-2495.26,-10.9946,-192.82,0
974,0,-7.77206,22.8182,-451.372,86612,-5309.06,-2284.94,-11.7621,-191.886,0
975,0,-7.16962,22.7394,-450.754,86204.9,-5531.59,-2003.43,-12.2719,-191.246,0
976,0,-7.00957,22.659,-450.84,86119.7,-6108.28,-2354.55,-13.5487,-191.021,0
977,0,-7.22415,23.3626,-449.833,85811.6,-6801.56,-2383.22,-15.1203,-190.763,0
978,0,-8.03255,23.7753,-448.077,85495.2,-7257.1,-2513.93,-16.1963,-190.805,0
979,0,-8.60463,24.3096,-448.604,85646.6,-7777.4,-2791.41,-17.3368,-190.918,0
980,0,-11.3672,23.8539,-450.134,86199.2,-8262.11,-3386.53,-18.3547,-191.497,0
981,0,-13.1255,23.0082,-450.836,86520.4,-8934.01,-3560.31,-19.8165,-191.911,0
982,0,-14.2894,21.6474,-450.166,86621.8,-9378.43,-3710.5,-20.8334,-192.422,0
983,0,-14.8617,22.217,-449.899,86873.9,-9809.72,-3977.27,-21.8043,-193.096,0
984,0,-15.1867,21.244,-450.418,87165.6,-10065,-4075.64,-22.346,-193.521,0
985,0,-13.6211,22.0298,-451.629,87605.5,-10162.8,-4127.16,-22.5025,-193.977,0
986,0,-13.6686,21.9908,-451.898,87802,-10118,-3605.68,-22.3899,-194.296,0
987,0,-13.3327,22.2427,-453.444,88272.2,-10331.5,-3956.38,-22.7845,-194.671,0
988,0,-14.4825,23.0641,-456.259,88850.6,-10621.5,-4199.62,-23.2795,-194.737,0
989,0,-14.898,24.1338,-457.188,89093.4,-10802.3,-4108.39,-23.6278,-194.872,0
990,0,-13.9645,25.0799,-459.012,89323.9,-10790.2,-3895.85,-23.5075,-194.6,0
991,0,-14.0973,27.4849,-461.188,89735.2,-10763.6,-3796.94,-23.339,-194.574,0
992,0,-14.7242,28.7184,-462.577,90107.9,-10586.6,-3174.24,-22.8862,-194.796,0
993,0,-14.2871,29.612,-459.34,89461.9,-10391.3,-3442.47,-22.6221,-194.762,0
994,0,-14.5205,29.5042,-447.483,87072.2,-10132.4,-3734.55,-22.6431,-194.582,0
995,0,-15.3221,28.678,-413.017,80469.1,-9420.21,-3719.69,-22.8088,-194.833,0
996,0,-13.4668,26.4765,-353.894,68873,-8577.83,-3026.45,-24.2472,-194.613,0
997,0,-10.0246,23.6967,-280.419,54385.8,-6959.58,-2177.89,-24.8234,-193.938,0
998,0,-6.49737,20.2596,-202.473,39031.4,-5298.93,-994.923,-26.1898,-192.757,0
999,0,-0.64996,16.2672,-131.901,25029.8,-3824.78,-333.586,-29.0515,-189.704,0
1000,0,2.18136,11.333,-79.4025,14771.2,-2449.87,587.592,-30.8949,-185.943,0
1001,0,0,0,0,0,0,0,0,0,0
1002,0,0,0,0,0,0,0,0,0,0
1003,0,0,0,0,0,0,0,0,0,0
1004,0,0,0,0,0,0,0,0,0,0
1005,0,0,0,0,0,0,0,0,0,0
1006,0,0,0,0,0,0,0,0,0,0
1007,0,0,0,0,0,0,0,0,0,0
1008,0,0,0,0,0,0,0,0,0,0
1009,0,0,0,0,0,0,0,0,0,0
1010,0,0,0,0,0,0,0,0,0,0
1011,0,0,0,0,0,0,0,0,0,0
1012,0,0,0,0,0,0,0,0,0,0
1013,0,0,0,0,0,0,0,0,0,0
1014,0,0,0,0,0,0,0,0,0,0
1015,0,0,0,0,0,0,0,0,0,0
1016,0,0,0,0,0,0,0,0,0,0
1017,0,0,0,0,0,0,0,0,0,0
1018,0,0,0,0,0,0,0,0,0,0
1019,0,0,0,0,0,0,0,0,0,0
1020,0,0,0,0,0,0,0,0,0,0
1021,0,0,0,0,0,0,0,0,0,0
1022,0,0,0,0,0,0,0,0,0,0
1023,0,0,0,0,0,0,0,0,0,0
1024,0,0,0,0,0,0,0,0,0,0
1025,0,0,0,0,0,0,0,0,0,0
1026,0,0,0,0,0,0,0,0,0,0
1027,0,0,0,0,0,0,0,0,0,0
1028,0,0,0,0,0,0,0,0,0,0
1029,0,0,0,0,0,0,0,0,0,0
1030,0,0,0,0,0,0,0,0,0,0
1031,0,0,0,0,0,0,0,0,0,0
1032,0,0,0,0,0,0,0,0,0,0
1033,0,0,0,0,0,0,0,0,0,0
1034,0,0,0,0,0,0,0,0,0,0
1035,0,0,0,0,0,0,0,0,0,0
1036,0,0,0,0,0,0,0,0,0,0
1037,0,0,0,0,0,0,0,0,0,0
1038,0,0,0,0,0,0,0,0,0,0
1039,0,0,0,0,0,0,0,0,0,0
1040,0,0,0,0,0,0,0,0,0,0
1041,0,0,0,0,0,0,0,0,0,0
1042,0,0,0,0,0,0,0,0,0,0
1043,0,0,0,0,0,0,0,0,0,0
1044,0,0,0,0,0,0,0,0,0,0
1045,0,0,0,0,0,0,0,0,0,0
1046,0,0,0,0,0,0,0,0,0,0
1047,0,0,0,0,0,0,0,0,0,0
1048,0,0,0,0,0,0,0,0,0,0
1049,0,0,0,0,0,0,0,0,0,0
1050,0,0,0,0,0,0,0,0,0,0
1051,0,2.10893,1.70646,-26.3753,4684.96,-1333.78,207.242,-48.4961,-170.344,0
1052,0,6.02313,1.03771,-49.2366,9110.43,-2389.34,1280.55,-48.5656,-184.896,0
1053,0,-1.51644,1.42487,-78.2994,14854.3,-3467.6,-175.828,-44.3502,-189.643,0
1054,0,-8.52451,2.19936,-119.31,22815.9,-4245.99,-1915.25,-35.7095,-191.213,0
1055,0,-2.13229,7.73982,-172.535,33363.8,-3487.59,-1097.9,-20.4063,-193.348,0
1056,0,2.338,15.3832,-228.406,44146.4,-2323.19,-319.9,-10.2678,-193.282,0
1057,0,-1.4564,20.2099,-271.438,52519.6,-1607.58,-749.397,-5.94791,-193.485,0
1058,0,-4.77324,23.1343,-313.738,60556.2,-1297.09,-1316.32,-4.14349,-193.018,0
1059,0,-4.34988,27.5844,-358.079,69095.1,-891.465,-1302.31,-2.49775,-192.96,0
1060,0,-5.56492,29.6129,-394.788,76380.6,-537.119,-1479.77,-1.36464,-193.47,0
1061,0,-6.78436,30.1695,-425.936,82319.3,-436.183,-1241.8,-1.02495,-193.268,0
1062,0,-6.48232,28.5169,-452.454,87617.8,-591.693,-1181.5,-1.30702,-193.649,0
1063,0,-5.85694,28.4752,-471.566,91484,-834.609,-1227.38,-1.76911,-194,0
1064,0,-6.67112,28.0389,-483.164,93679.7,-1446.82,-1118.49,-2.99328,-193.888,0
1065,0,-7.45031,26.3764,-486.319,94297,-2192.77,-1148.01,-4.50856,-193.899,0
1066,0,-7.35645,26.4281,-480.992,93153.3,-2970.11,-1440.11,-6.17577,-193.669,0
1067,0,-7.5605,25.0507,-473.569,91392.4,-3762.04,-1343.37,-7.94515,-192.986,0
1068,0,-9.25826,24.7527,-465.666,89599.9,-4648.52,-1425.21,-9.98395,-192.412,0
1069,0,-9.02127,23.6101,-460.542,88259.6,-5301.86,-1746.27,-11.5129,-191.643,0
1070,0,-8.19505,24.2924,-454.466,87100.2,-5772.64,-1901.93,-12.7027,-191.654,0
1071,0,-7.7318,22.0279,-452.558,86508.7,-6206.52,-2239.18,-13.7145,-191.155,0
1072,0,-7.59887,21.3174,-453.202,86645.1,-6855.44,-2190.83,-15.1266,-191.184,0
1073,0,-8.87721,21.5152,-454.191,86816.8,-7475.76,-1891.59,-16.4594,-191.146,0
1074,0,-10.3688,20.2986,-453.816,86828,-8022.88,-2233.23,-17.6788,-191.329,0
1075,0,-8.72645,19.5984,-453.169,86802,-8362.68,-2293.77,-18.4538,-191.544,0
1076,0,-8.61718,18.5864,-451.99,86778.4,-8490,-2322.05,-18.7837,-191.992,0
1077,0,-9.51351,18.4775,-452.296,86747.5,-8940.27,-2487.55,-19.7664,-191.793,0
1078,0,-11.5775,18.2317,-451.266,86839.5,-9353.25,-2783.64,-20.7268,-192.435,0
1079,0,-11.9823,17.0662,-450.755,86855,-9945.06,-3201.43,-22.0632,-192.688,0
1080,0,-11.5446,17.5768,-449.748,86877.9,-10141.2,-3085.83,-22.5486,-193.17,0
1081,0,-11.3217,16.9722,-449.255,87050.7,-10177.4,-3105.86,-22.654,-193.767,0
1082,0,-11.6613,17.8332,-451.49,87536.7,-10191.8,-3045.19,-22.5737,-193.884,0
1083,0,-11.604,18.5136,-452.908,87719.2,-10373,-3192.56,-22.9032,-193.68,0
1084,0,-12.8063,19.3608,-453.925,88047.7,-10550.3,-3059.43,-23.2424,-193.97,0
1085,0,-12.3041,19.868,-455.044,88365,-10506.3,-3432.33,-23.0885,-194.19,0
1086,0,-11.5988,19.6442,-456.856,88879.2,-10414.3,-3125.82,-22.7956,-194.545,0
1087,0,-12.0686,19.5451,-458.879,89115.1,-10660.7,-3134.52,-23.2321,-194.202,0
1088,0,-13.2317,21.0808,-459.297,89214.6,-11111.9,-3352.59,-24.1933,-194.242,0
1089,0,-15.0819,22.8814,-463.09,90025,-11507.4,-3680.17,-24.849,-194.401,0
1090,0,-15.2374,24.1189,-468.998,91014.2,-11813.2,-3823.36,-25.188,-194.061,0
1091,0,-16.5428,25.6872,-470.684,91215.3,-12216.2,-3996.83,-25.9541,-193.793,0
1092,0,-15.616,27.3681,-466.615,90300.9,-12286.2,-4160.21,-26.3305,-193.523,0
1093,0,-14.9098,29.0302,-457.974,88500.3,-12108.5,-4058.1,-26.4394,-193.243,0
1094,0,-15.8406,29.472,-437.967,84627.1,-11769.4,-4134.36,-26.8738,-193.227,0
1095,0,-16.4911,28.9352,-406.648,78300.9,-11238.6,-3865.37,-27.6397,-192.549,0
1096,0,-14.4314,28.842,-364.497,70200.2,-9839.22,-3597.94,-26.9904,-192.595,0
1097,0,-12.1831,26.1728,-315.893,60458.4,-8301.04,-2815.91,-26.2733,-191.38,0
1098,0,-10.0167,23.6878,-261.546,49883.9,-6632.1,-2307.03,-25.3489,-190.721,0
1099,0,-6.01292,20.6645,-206.233,38941.6,-5156.03,-1477.26,-24.9972,-188.8,0
1100,0,-0.936032,16.5056,-146.86,27298.5,-3642.87,-612.064,-24.8018,-185.828,0
1101,0,0,0,0,0,0,0,0,0,0
1102,0,0,0,0,0,0,0,0,0,0
1103,0,0,0,0,0,0,0,0,0,0
1104,0,0,0,0,0,0,0,0,0,0
1105,0,0,0,0,0,0,0,0,0,0
1106,0,0,0,0,0,0,0,0,0,0
1107,0,0,0,0,0,0,0,0,0,0
1108,0,0,0,0,0,0,0,0,0,0
1109,0,0,0,0,0,0,0,0,0,0
1110,0,0,0,0,0,0,0,0,0,0
1111,0,0,0,0,0,0,0,0,0,0
1112,0,0,0,0,0,0,0,0,0,0
1113,0,0,0,0,0,0,0,0,0,0
1114,0,0,0,0,0,0,0,0,0,0
1115,0,0,0,0,0,0,0,0,0,0
1116,0,0,0,0,0,0,0,0,0,0
1117,0,0,0,0,0,0,0,0,0,0
1118,0,0,0,0,0,0,0,0,0,0
1119,0,0,0,0,0,0,0,0,0,0
1120,0,0,0,0,0,0,0,0,0,0
1121,0,0,0,0,0,0,0,0,0,0
1122,0,0,0,0,0,0,0,0,0,0
1123,0,0,0,0,0,0,0,0,0,0
1124,0,0,0,0,0,0,0,0,0,0
1125,0,0,0,0,0,0,0,0,0,0
1126,0,0,0,0,0,0,0,0,0,0
1127,0,0,0,0,0,0,0,0,0,0
1128,0,0,0,0,0,0,0,0,0,0
1129,0,0,0,0,0,0,0,0,0,0
1130,0,0,0,0,0,0,0,0,0,0
1131,0,0,0,0,0,0,0,0,0,0
1132,0,0,0,0,0,0,0,0,0,0
1133,0,0,0,0,0,0,0,0,0,0
1134,0,0,0,0,0,0,0,0,0,0
1135,0,0,0,0,0,0,0,0,0,0
1136,0,0,0,0,0,0,0,0,0,0
1137,0,0,0,0,0,0,0,0,0,0
1138,0,0,0,0,0,0,0,0,0,0
1139,0,0,0,0,0,0,0,0,0,0
1140,0,0,0,0,0,0,0,0,0,0
1141,0,0,0,0,0,0,0,0,0,0
1142,0,0,0,0,0,0,0,0,0,0
1143,0,0,0,0,0,0,0,0,0,0
1144,0,0,0,0,0,0,0,0,0,0
1145,0,0,0,0,0,0,0,0,0,0
1146,0,0,0,0,0,0,0,0,0,0
1147,0,0,0,0,0,0,0,0,0,0
1148,0,0,0,0,0,0,0,0,0,0
1149,0,0,0,0,0,0,0,0,0,0
1150,0,0,0,0,0,0,0,0,0,0
1151,0,1.43286,-3.36236,-32.8615,5926.19,-1543.92,147.842,-44.6199,-171.269,0
1152,0,3.19057,-3.30485,-50.1071,9734.08,-2569.67,736.028,-51.2141,-194.04,0
1153,0,1.40756,-2.16514,-72.7429,14430.6,-3929.76,154.835,-53.982,-198.322,0
1154,0,-4.97288,2.23562,-107.426,21033.2,-5206.24,-1056.08,-48.5561,-195.838,0
1155,0,-5.13285,12.04,-154.305,30321.3,-5773.92,-964.764,-37.5854,-196.49,0
1156,0,1.37568,21.6994,-211.834,41763.4,-4179.92,189.058,-19.9692,-197.143,0
1157,0,1.41744,21.3404,-258.19,51034.8,-2637.66,-29.649,-10.2949,-197.659,0
1158,0,-0.17792,19.3421,-300.717,59793.2,-1268.17,-653.423,-4.2571,-198.827,0
1159,0,2.67133,20.5449,-347.373,69631.6,379.887,-543.177,1.05904,-200.441,0
1160,0,1.59262,26.3947,-383.302,76589.8,1358.29,-95.658,3.53326,-199.819,0
1161,0,-0.150902,29.5663,-401.446,79980.3,1105.19,-448.254,2.75499,-199.232,0
1162,0,-1.30971,30.7435,-419.538,83350.1,881.402,-677.917,2.10223,-198.672,0
1163,0,-0.86193,28.3708,-438.67,87191.8,728.416,-731.65,1.66143,-198.764,0
1164,0,-2.35437,26.4534,-455.307,90706.7,726.002,-548.404,1.59462,-199.22,0
1165,0,-1.13005,25.8165,-468.737,93435.6,203.517,-582.584,0.435869,-199.334,0
1166,0,-1.38512,24.8138,-476.179,94915.2,-546.72,-750.703,-1.14697,-199.327,0
1167,0,-2.58038,23.7207,-476.458,94799.4,-1730.21,-1196.6,-3.63142,-198.967,0
1168,0,-5.56544,24.1687,-473.208,94007.5,-2997.93,-1612.05,-6.3363,-198.66,0
1169,0,-7.36746,22.1657,-469.594,93313,-4439.89,-2156.69,-9.45593,-198.71,0
1170,0,-8.45001,21.3603,-466.755,92610.7,-5745.35,-2528.67,-12.31,-198.414,0
1171,0,-9.73981,20.8233,-463.158,91829.9,-6821.58,-2814.56,-14.7293,-198.269,0
1172,0,-11.727,21.0125,-458.777,90837.5,-7556.39,-3035.07,-16.4715,-197.999,0
1173,0,-11.7594,21.1697,-455.555,90018.8,-8285.61,-3082.95,-18.1885,-197.602,0
1174,0,-11.9904,21.1,-453.614,89421.3,-8672.63,-3015.78,-19.1192,-197.131,0
1175,0,-12.35,19.4939,-453.057,89216.6,-9058.35,-3179.46,-19.9939,-196.922,0
1176,0,-13.3018,18.5577,-453.401,89288.5,-9383.5,-3274.66,-20.6958,-196.93,0
1177,0,-13.0343,19.2999,-453.526,89244.9,-9566,-3292.95,-21.0925,-196.78,0
1178,0,-12.0665,19.1069,-452.791,88975.8,-9647.35,-3619.46,-21.3064,-196.505,0
1179,0,-12.269,19.5415,-450.826,88446.6,-9754.97,-3183.97,-21.6381,-196.188,0
1180,0,-11.6413,19.6922,-449.032,87988.8,-9891.16,-2763.98,-22.0278,-195.952,0
1181,0,-12.5548,19.5605,-447.162,87535.7,-10204.6,-3318.81,-22.8209,-195.758,0
1182,0,-13.301,19.267,-445.524,87215.8,-10622.1,-3754.84,-23.842,-195.76,0
1183,0,-14.1107,18.4177,-445.216,87125.2,-11022.8,-3858.96,-24.7583,-195.692,0
